ï..Gene.ID	FK.FPKM	HN.FPKM	log2.HN.FK.	Qvalue.FK.vs.HN.	Pvalue.FK.vs.HN.	Other.Gene.ID	Transcripts	Gene.Type	Transcripts.Number	Start	End	Chr	Strand....	Length	Max.Length.of.Transcript	FK2.FPKM	FK4.FPKM	FK5.FPKM	FK6.FPKM	FK7.FPKM	HN1.FPKM	HN2.FPKM	HN3.FPKM	HN4.FPKM	HN5.FPKM
2078	37.026	6.646	-2.49529140359782	0	0	ERG	NM_182918.3,NM_001291391.1,XM_017028288.1,XM_017028287.1,BGI_novel_T023323,XM_017028289.1,NM_001136154.1,XM_011529487.2,BGI_novel_T023322,NM_001136155.1,XM_011529486.2,NM_001243428.1,NM_001243429.1,NM_004449.4,NM_001243432.2	Known_gene	15	38367261	38662045	chr21	-	294785	5260	44.69	11.36	41.07	26.68	61.33	5.41	10.47	9.55	7.64	0.16
2113	16.924	2.458	-3.08486952423771	0	0	ETS1	NM_001143820.1,XM_017017317.1,XM_011542652.1,NM_005238.3,BGI_novel_T007772,XM_017017316.1,BGI_novel_T007774,XM_017017314.1,BGI_novel_T007773,NM_001162422.1,XM_011542650.1,XM_017017315.1,XM_011542651.1,BGI_novel_T007771,XM_011542649.2	Known_gene	15	128458761	128587593	chr11	-	128833	21245	25.92	4.87	16.22	16.97	20.64	1.57	1.98	1.06	1.52	6.16
2159	77.306	3.406	-4.61561159379803	0	0	F10	NM_001312674.1,NM_001312675.1,NM_000504.3	Known_gene	3	113122799	113149529	chr13	+	26731	1536	86.67	13.44	123.05	82.3	81.07	3.33	6.76	0.72	2.68	3.54
216	105.456	6.156	-4.1456714512121	0	0	ALDH1A1	NM_000689.4	Known_gene	1	72900662	72953317	chr9	-	52656	2369	244.44	20.78	55.18	71.95	134.93	2.69	6	16.94	1.86	3.29
2162	198.476	18.124	-3.56736290111645	0	0	F13A1	BGI_novel_T029889,NM_000129.3	Known_gene	2	6144078	6321025	chr6	-	176948	3918	232.47	2.41	135.26	399.57	222.67	4.26	39.37	13.38	13.23	20.38
2171	279.118	60.26	-2.07386010099979	0	0	FABP5	NM_001444.2	Known_gene	1	81280483	81284777	chr8	+	4295	731	57.74	1094.55	87.32	120.18	35.8	62.43	85.38	65.89	71.51	16.09
2173	81.338	6.726	-3.28420974371877	0	0	FABP7	NM_001446.4,NM_001319039.1,NM_001319042.1,NM_001319041.1	Known_gene	4	122749201	122784077	chr6	+	34877	4180	6.93	396.84	0.21	1.39	1.32	6.22	5.34	2.39	19.68	0
2191	9.606	1.734	-2.55930782293449	1.82366716376e-252	1.88481360657052e-252	FAP	XM_017003585.1,BGI_novel_T021115,XM_011510797.2,XM_011510796.2,NM_004460.3,NM_001291807.1	Known_gene	6	162170684	162243535	chr2	-	72852	7212	14.74	0.05	11.99	12.43	8.82	1.83	6.62	0.18	0.04	0
2192	216.868	6.07	-5.22871077083694	0	0	FBLN1	NM_001996.3,NM_006487.2,BGI_novel_T024206,BGI_novel_T024207,NM_006486.2,NM_006485.3	Known_gene	6	45502839	45601134	chr22	+	98296	2947	259.2	35.94	372.82	197	219.38	5.59	11.57	5.42	4.64	3.13
219348	255.108	4.026	-6.21223946759693	0	0	PLAC9	NM_001012973.1	Known_gene	1	80132502	80145028	chr10	+	12527	673	158.18	97.32	270.19	602.1	147.75	1.84	10.81	2.65	4.38	0.45
2199	59.266	7.058	-3.17984530777579	0	0	FBLN2	NM_001998.2,NM_001165035.1,NM_001004019.1,XM_006713026.2,BGI_novel_T024539	Known_gene	5	13549125	13638422	chr3	+	89298	4581	70.4	2.24	131.83	44.14	47.72	9.09	11.07	4.55	10.54	0.04
219972	4.924	1.252	-2.1002524238135	2.93474383555606e-171	3.9306350964543e-171	MPEG1	NM_001039396.1	Known_gene	1	59208510	59213021	chr11	-	4512	4512	3.12	0.1	9.69	5.74	5.97	0	0.05	0.47	3.71	2.03
2200	24.452	3.078	-3.01631177080148	0	0	FBN1	NM_000138.4,BGI_novel_T012222,BGI_novel_T012224,BGI_novel_T012221,BGI_novel_T012223,BGI_novel_T012220	Known_gene	6	48408306	48645788	chr15	-	237483	11960	45	7.35	19.81	16.66	33.44	1	8.98	3.12	1.33	0.96
2202	263.75	16.898	-4.09296920309612	0	0	EFEMP1	BGI_novel_T019958,XM_017003586.1,XM_005264205.4,NM_001039349.2,NM_001039348.2	Known_gene	5	55816695	55924163	chr2	-	107469	3094	369.05	32.97	348.77	259.19	308.77	12.06	46.51	11.49	6.66	7.77
220323	13.362	2.244	-2.54196436861284	0	0	OAF	NM_178507.2,BGI_novel_T007668	Known_gene	2	120211039	120229941	chr11	+	18903	6135	15.62	1.6	22.41	10.72	16.46	1.93	5.08	3.05	1.15	0.01
2206	20.418	1.566	-4.44953827761101	0	0	MS4A2	BGI_novel_T006643,XM_011544850.2,XM_017017362.1,BGI_novel_T006644,NM_000139.4,BGI_novel_T006642,XM_005273846.4,NM_001256916.1	Known_gene	8	60088261	60098467	chr11	+	10207	4010	39.84	9.16	20.23	6.31	26.55	1.3	3.84	0.05	0.9	1.74
2207	146.626	39.308	-2.11000987515251	0	0	FCER1G	NM_004106.1	Known_gene	1	161215297	161219248	chr1	+	3952	591	166.16	41.15	169.77	249.58	106.47	16.21	71.07	22.99	41.77	44.5
2213	50.922	12.144	-2.15152967993262	0	0	FCGR2B	XM_017000670.1,NM_004001.4,NM_001002274.2,XM_017000672.1,XM_017000671.1,XM_017000669.1,NM_001190828.1,BGI_novel_T003160,BGI_novel_T003162,NM_001002273.2,BGI_novel_T003158,BGI_novel_T003157,XM_011509292.2,BGI_novel_T003161,NM_001002275.2	Known_gene	15	161581339	161678654	chr1	+	97316	2274	44.13	0.43	59.65	106.33	44.07	1.52	29.27	13.85	8	8.08
221303	6.916	1.718	-2.19803689677271	3.63659314743398e-54	9.39631471966717e-54	FAM162B	NM_001085480.2	Known_gene	1	116752197	116765723	chr6	-	13527	1036	10.09	3.19	4.15	14.7	2.45	3.23	0	0	0.17	5.19
221395	30.312	7.644	-2.0441328046403	0	0	ADGRF5	XM_017010423.1,XM_017010424.1,NM_015234.4,XM_017010422.1,NM_001098518.1,XM_011514353.2,XM_011514354.2,XM_017010418.1,BGI_novel_T030548,XM_017010421.1,XM_005248892.2,XM_017010419.1,XM_005248894.3,XM_005248893.3,XM_017010420.1,XM_005248895.3	Known_gene	16	46852505	46954954	chr6	-	102450	5919	40.08	4.35	36.06	20.98	50.09	5.91	16.7	6.39	3.7	5.52
221472	10.104	1.238	-3.11469712601426	0	0	FGD2	XM_011514372.2,NM_173558.3,XM_011514373.2,XM_017010429.1	Known_gene	4	37005647	37029071	chr6	+	23425	3648	3.88	8.8	6.02	26.74	5.08	1.19	2.13	1.22	1.24	0.41
221476	137.872	6.528	-4.57447851020692	0	0	PI16	XM_017010430.1,XM_011514375.2,BGI_novel_T030335,XM_005248917.2,NM_153370.2,NM_001199159.1,BGI_novel_T030336,BGI_novel_T030334	Known_gene	8	36948263	36964837	chr6	+	16575	2229	187.25	2.7	298.64	88.69	112.08	4.38	19.44	1.31	3.43	4.08
221692	37.634	7.332	-2.39835814574397	0	0	PHACTR1	NM_001242648.2,XM_005248934.2,NM_001322312.1,BGI_novel_T029947,XM_017010462.1,XM_017010463.1,XM_017010456.1,XM_017010455.1,XM_017010459.1,NM_001322314.1,NM_001322308.1,XM_017010466.1,NM_001322309.1,XM_017010457.1,BGI_novel_T029950,NM_001322311.1,XM_017010465.1,XM_017010464.1,BGI_novel_T029949,XM_017010460.1,XM_017010467.1,NM_030948.3,XM_017010461.1,BGI_novel_T029948,XM_017010454.1,XM_017010469.1,XM_017010452.1,NM_001322310.1,NM_001322313.1,XM_017010458.1,BGI_novel_T029946	Known_gene	31	12716635	13290484	chr6	+	573850	6560	72.83	10.14	18.2	40.68	46.32	4.56	17.76	5.42	4.32	4.6
2219	8.292	1.124	-3.00277380137993	4.38930869239738e-114	7.56548444231672e-114	FCN1	NM_002003.3	Known_gene	1	134909585	134917960	chr9	-	8376	1283	2.25	4.16	14.12	12.59	8.34	0.07	2.63	0	1.2	1.72
2260	19.27	2.46	-3.0559586414115	0	0	FGFR1	NM_023110.2,NM_001174065.1,XM_006716304.1,NM_023106.2,BGI_novel_T033975,NM_001174064.1,BGI_novel_T033977,XM_017013230.1,XM_017013224.1,XM_011544443.2,BGI_novel_T033981,XM_017013223.1,XM_017013219.1,XM_017013220.1,XM_006716310.2,XM_011544450.2,XM_017013221.1,XM_006716307.1,NM_001174066.1,BGI_novel_T033973,BGI_novel_T033985,XM_011544445.2,XM_006716314.1,XM_017013225.1,XM_006716309.3,XM_017013222.1,XM_011544444.1,NM_015850.3,NM_001174067.1,XM_011544447.2,XM_017013229.1,BGI_novel_T033970,BGI_novel_T033974,BGI_novel_T033976,XM_011544449.1,NM_023105.2,BGI_novel_T033983,XM_006716303.2,XM_017013227.1,XM_011544448.1,NM_001174063.1,BGI_novel_T033969,BGI_novel_T033972,XM_006716313.2,BGI_novel_T033971,XM_017013231.1,XM_017013226.1,BGI_novel_T033982,BGI_novel_T033979,XM_011544451.1,XM_006716312.1,BGI_novel_T033978,BGI_novel_T033986,XM_006716311.1,BGI_novel_T033980,XM_011544452.2,XM_006716306.2,XM_011544446.2,XM_017013228.1,BGI_novel_T033984	Known_gene	60	38411138	38468834	chr8	-	57697	8215	35.01	0.67	23.98	8.35	28.34	1.39	3.31	1.05	3.42	3.13
2273	249.604	11.79	-4.41219127838157	0	0	FHL1	XM_006724745.3,NM_001167819.1,XM_006724744.2,BGI_novel_T037559,NM_001159701.1,NM_001159702.2,XM_006724743.2,NM_001159700.1,BGI_novel_T037563,BGI_novel_T037562,BGI_novel_T037560,XM_017029357.1,NM_001159704.1,XM_006724747.2,XM_006724746.2,XM_011531316.1,NM_001159703.1,NM_001449.4,BGI_novel_T037561,NM_001159699.1	Known_gene	20	136147400	136211359	chrX	+	63960	2888	530.97	58.69	212.3	205.52	240.54	6.21	25.46	9.68	2.44	15.16
22795	8.242	1.92	-2.08425017742635	8.5200096030383e-256	8.74088250321115e-256	NID2	BGI_novel_T011025,BGI_novel_T011024,XM_005267405.4,XM_005267406.4,XM_005267407.4,NM_007361.3	Known_gene	6	52004680	52069231	chr14	-	64552	5123	16.65	1.19	8.95	3.91	10.51	3.26	5.5	0	0.71	0.13
22885	10.034	2.134	-2.32793062874501	0	0	ABLIM3	XM_017009238.1,NM_001301018.1,NM_001301027.1,NM_014945.3,XM_005268394.1,NM_001301015.1,XM_005268396.1,BGI_novel_T029421,XM_005268392.1,BGI_novel_T029423,BGI_novel_T029424,XM_011537609.2,NM_001301028.1,BGI_novel_T029420,XM_005268393.1,BGI_novel_T029422,XM_005268395.1	Known_gene	17	149141447	149260439	chr5	+	118993	5780	10.35	3.44	17.81	6.62	11.95	2.82	0.22	1.7	2.78	3.15
22914	12.406	1.684	-2.73158187654525	2.25311218587224e-161	3.13223394400953e-161	KLRK1	NM_007360.3	Known_gene	1	10372353	10390054	chr12	-	17702	1589	16.8	31.67	6.61	2.94	4.01	0.6	3.03	4.31	0.48	0
22915	202.102	25.032	-3.04573278175233	0	0	MMRN1	BGI_novel_T027448,NM_007351.2,XM_017007893.1,XM_005262856.2	Known_gene	4	89879539	89954629	chr4	+	75091	5210	147.6	24.08	145.83	186.68	506.32	8.68	77.28	8.65	11.31	19.24
22943	19.398	2.196	-3.21749817348353	0	0	DKK1	BGI_novel_T004823,NM_012242.2	Known_gene	2	52313364	52317657	chr10	+	4294	1808	37.39	0.19	21.04	13.42	24.95	3.19	6.12	0.05	1.62	0
231	104.346	26.786	-2.06919692828191	0	0	AKR1B1	XM_005250234.3,NM_001628.2	Known_gene	2	134442352	134459136	chr7	-	16785	1410	93.67	48.48	136.7	145.47	97.41	21.68	39.65	25.26	21.17	26.17
23102	5.754	1.35	-2.37952096491637	3.71377969935347e-241	3.97209094603915e-241	TBC1D2B	NM_144572.1,BGI_novel_T012807,NM_015079.5,BGI_novel_T012808,XM_011521387.2,BGI_novel_T012806,XM_017022022.1	Known_gene	7	77994355	78077708	chr15	-	83354	6277	6.01	5.38	8.42	0.96	8	2	1.87	1.06	1.01	0.81
23129	8.268	1.224	-2.42231518823548	0	0	PLXND1	BGI_novel_T025810,BGI_novel_T025808,BGI_novel_T025813,BGI_novel_T025811,BGI_novel_T025814,XM_011512592.1,BGI_novel_T025809,BGI_novel_T025807,XM_011512589.1,XM_011512588.1,XM_011512590.2,NM_015103.2,BGI_novel_T025812,BGI_novel_T025806	Known_gene	14	129555213	129606739	chr3	-	51527	8105	7.7	1.59	19.42	3.92	8.71	1.69	1.47	0.49	2.47	0
2316	21.972	3.634	-2.56665571526801	0	0	FLNA	XM_011531128.1,NM_001110556.1,XM_011531127.1,XM_011531131.1,BGI_novel_T037696,BGI_novel_T037694,XM_011531129.1,BGI_novel_T037695,NM_001456.3,BGI_novel_T037697,XM_011531130.1	Known_gene	11	154348529	154374638	chrX	-	26110	8510	17.83	3.44	60.09	17.18	11.32	5.81	3.6	2.89	5.61	0.26
23166	7.21	1.234	-2.69311162841446	0	0	STAB1	NM_015136.2,BGI_novel_T025137,BGI_novel_T025135,XM_005264973.3,XM_006713065.1,XM_017005998.1,XM_017006002.1,BGI_novel_T025134,XM_017006000.1,BGI_novel_T025133,BGI_novel_T025136,XM_017006003.1,XM_017006004.1,XM_017006001.1,XM_005264974.2,XM_017005999.1	Known_gene	16	52495338	52524496	chr3	+	29159	8449	6.46	0.05	18.97	6.1	4.47	1.3	1.79	0.96	2.12	0
23179	9.552	1.892	-2.37562496800147	0	0	RGL1	XM_011509342.2,NM_001297669.1,XM_011509341.1,NM_015149.4,XM_017000756.1,NM_001297672.1,NM_001297671.1,NM_001297670.1,XM_011509339.2	Known_gene	9	183636047	183928551	chr1	+	292505	5181	12.14	4.42	9.14	10.57	11.49	2.85	4.26	0.64	1.67	0.04
23187	11.866	2.346	-2.50534279788114	0	0	PHLDB1	XM_006718798.3,XM_005271474.4,XM_005277680.3,XM_011542706.2,XM_005271472.3,XM_017017411.1,BGI_novel_T007610,XM_017017410.1,XM_005271473.3,XM_011542714.2,XM_006718800.3,XM_011542707.2,XM_011542709.2,BGI_novel_T007611,XM_011542708.2,XM_006718797.3,XM_006718799.3,BGI_novel_T007613,NM_001144758.2,XM_011542713.2,XM_017017408.1,XM_011542715.2,XM_011542710.2,XM_006718802.3,XM_006718796.3,XM_005271470.3,XM_005271475.3,BGI_novel_T007609,XM_006718801.3,XM_011542703.2,BGI_novel_T007612,XM_005271468.3,NM_001144759.2,NM_015157.3,XM_011542711.2,XM_011542704.2,XM_006718803.3,XM_017017409.1,XM_017017407.1,XM_011542705.2,XM_005271469.3,XM_005271471.3,BGI_novel_T007608	Known_gene	43	118606296	118658038	chr11	+	51743	6727	16.12	1.87	23.4	4.68	13.26	1.89	2.76	3.05	2.66	1.37
23208	9.346	1.03	-3.56097207676443	0	0	SYT11	NM_152280.4,BGI_novel_T002923,BGI_novel_T002920,BGI_novel_T002922,XM_017000759.1,XM_005245014.2	Known_gene	6	155822873	155886838	chr1	+	63966	5304	8.51	3.11	11.76	11.37	11.98	0.06	0	1.83	0.81	2.45
2321	18.91	4.426	-2.17030010080624	0	0	FLT1	XM_017020485.1,NM_001160031.1,NM_002019.4,BGI_novel_T009964,BGI_novel_T009963,BGI_novel_T009967,BGI_novel_T009961,XM_011535014.1,BGI_novel_T009965,BGI_novel_T009960,NM_001159920.1,NM_001160030.1,BGI_novel_T009968,BGI_novel_T009962,BGI_novel_T009966	Known_gene	15	28300346	28495128	chr13	-	194783	7886	31.51	2.22	14.6	14.73	31.49	1.57	12.1	3.07	4.78	0.61
23213	22.748	3.312	-2.84462303295837	0	0	SULF1	NM_001128204.1,XM_006716440.3,BGI_novel_T034211,XM_006716438.2,XM_006716441.1,XM_017013250.1,NM_001128205.1,XM_011517494.1,XM_006716442.1,BGI_novel_T034210,NM_001128206.1,XM_006716439.2,XM_011517495.1,NM_015170.2,BGI_novel_T034209	Known_gene	15	69466624	69660912	chr8	+	194289	5716	30.81	10.08	37.6	10.3	24.95	1.27	5.96	7.58	1.71	0.04
2323	20.598	1.678	-3.67214245079874	4.47034157018131e-248	4.668543169667e-248	FLT3LG	NM_001204502.1,XM_017026534.1,XM_011526682.2,XM_011526677.2,XM_017026532.1,BGI_novel_T018930,XM_011526676.2,BGI_novel_T018929,XM_005258683.4,XM_017026535.1,XM_006723116.3,BGI_novel_T018932,XM_011526675.2,NM_001459.3,XM_005258680.4,XM_011526680.2,XM_017026533.1,BGI_novel_T018928,NM_001204503.1,NM_001278638.1,XM_005258681.4,XM_011526678.2,BGI_novel_T018931,XM_005258682.4,NM_001278637.1	Known_gene	25	49474172	49487038	chr19	+	12867	2070	20.01	7.78	34.24	26.94	14.02	1.5	3.59	0.42	2.88	0
23345	21.478	3.944	-2.3946028220583	0	0	SYNE1	XM_006715410.2,XM_006715423.2,NM_182961.3,XM_017010612.1,XM_006715422.1,BGI_novel_T031393,XM_017010613.1,BGI_novel_T031385,XM_006715425.2,NM_033071.3,XM_006715415.2,XM_006715424.2,XM_011535641.2,BGI_novel_T031391,BGI_novel_T031389,XM_017010615.1,XM_006715409.1,BGI_novel_T031400,BGI_novel_T031394,XM_006715414.1,BGI_novel_T031398,XM_006715417.2,BGI_novel_T031402,XM_017010608.1,XM_017010611.1,BGI_novel_T031386,XM_017010610.1,XM_017010609.1,XM_017010618.1,BGI_novel_T031392,BGI_novel_T031404,XM_017010619.1,XM_011535644.1,BGI_novel_T031396,BGI_novel_T031388,BGI_novel_T031403,BGI_novel_T031405,XM_006715420.2,XM_017010616.1,XM_006715412.2,BGI_novel_T031390,XM_011535642.2,BGI_novel_T031395,BGI_novel_T031382,XM_011535643.1,XM_006715416.2,BGI_novel_T031383,XM_006715408.2,XM_006715413.2,XM_006715407.1,BGI_novel_T031387,XM_006715411.1,BGI_novel_T031401,BGI_novel_T031397,XM_017010617.1,XM_011535645.2,XM_006715421.2,BGI_novel_T031399,BGI_novel_T031406,BGI_novel_T031384,XM_017010614.1	Known_gene	61	152121684	152637399	chr6	-	515716	27888	43.09	4.79	16.14	17.06	26.31	1.54	12.56	1.78	0.62	3.22
2335	53.462	8.744	-2.67945419932439	0	0	FN1	NM_054034.2,NM_212476.2,NM_212478.2,XM_005246403.1,NM_212482.2,NM_212474.2,XM_017003692.1,XM_017003693.1,XM_005246402.1,XM_005246416.1,XM_005246409.1,NM_001306131.1,XM_005246412.1,XM_005246414.1,NM_001306129.1,XM_005246408.1,XM_005246399.1,XM_017003695.1,XM_005246401.1,XM_005246410.1,XM_017003694.1,XM_005246404.1,XM_005246411.1,NM_001306132.1,XM_005246397.1,NM_001306130.1,XM_005246406.1,XM_005246407.1,NM_002026.3,XM_005246405.1,XM_005246398.1	Known_gene	31	215360440	215436167	chr2	-	75728	8815	97.82	11.96	70.31	42.98	44.24	4.01	22.36	10.52	4.16	2.67
23380	8.092	1.242	-2.6583224064829	0	0	SRGAP2	NM_015326.4,XM_017000841.1,XM_005277510.2,XM_011509359.1,XM_011509356.2,XM_017000838.1,XM_017000839.1,BGI_novel_T003711,XM_017000840.1,XM_005277515.1,NM_001300952.1,BGI_novel_T003713,NM_001170637.3,BGI_novel_T003712,XM_011509355.1,XM_011509354.1,XM_005277511.2,XM_005277514.1,BGI_novel_T003710	Known_gene	19	206203464	206464443	chr1	+	260980	7742	7.61	12.13	10.27	3.04	7.41	1.23	2.08	0.97	1.9	0.03
23430	167.09	2.642	-6.11681105745335	0	0	TPSD1	NM_012217.2	Known_gene	1	1256272	1258493	chr16	+	2222	855	124.22	17.64	569.63	80.89	43.07	0.58	7.4	3.45	0.33	1.45
23452	24.378	2.706	-3.17386950247699	0	0	ANGPTL2	XM_006717030.3,NM_012098.2	Known_gene	2	127087349	127122803	chr9	-	35455	6234	30.82	0.88	46.09	11.62	32.48	1.6	10.07	0.43	0.62	0.81
23460	10.11	2.4	-2.30744844964815	0	0	ABCA6	NM_080284.2,XM_017024404.1,BGI_novel_T016241,XM_017024406.1,BGI_novel_T016237,BGI_novel_T016236,BGI_novel_T016238,BGI_novel_T016239,XM_017024408.1,XM_017024407.1,XM_017024405.1,XM_011524574.2,BGI_novel_T016240	Known_gene	13	68995268	69142186	chr17	-	146919	7734	16.13	0.08	7.74	5.24	21.36	0.86	6.87	1	0.79	2.48
23462	15.264	3.22	-2.31037672269345	6.66687427426288e-286	6.31665438297115e-286	HEY1	NM_012258.3,NM_001282851.1,NM_001040708.1,BGI_novel_T034294	Known_gene	4	79764010	79767863	chr8	-	3854	2569	17.68	3.69	20.96	15.23	18.76	2.2	0.04	6.68	3.4	3.78
23498	13.852	1.71	-2.91301460877678	1.97178469318524e-196	2.42069380542302e-196	HAAO	XM_017003717.1,XM_011532729.2,XM_011532730.2,XM_005264230.3,XM_011532731.2,NM_012205.2	Known_gene	6	42766198	42794359	chr2	-	28162	2944	13.44	0	24.57	21.21	10.04	0.32	3.46	0.75	0.61	3.41
2350	140.9	21.046	-2.92192047991626	0	0	FOLR2	NM_001113535.1,NM_001113534.1,NM_001113536.1,XM_005273856.3,NM_000803.4	Known_gene	5	72216775	72221950	chr11	+	5176	1131	87.18	31.18	195.38	304.12	86.64	3.07	54.36	7.15	17.48	23.17
23581	44.492	8.602	-2.20352087216976	0	0	CASP14	XM_011527861.1,NM_012114.2	Known_gene	2	15049480	15058293	chr19	+	8814	3145	11.08	143.25	14.26	52.79	1.08	3.4	1.31	37.39	0.88	0.03
2359	5.304	1.062	-2.42925751181944	1.64134174375053e-126	2.64311244423188e-126	FPR3	NM_002030.4,XM_011526687.2,BGI_novel_T019017	Known_gene	3	51795146	51826207	chr19	+	31062	2638	7.16	0	6.74	9.83	2.79	0.03	2.36	0	2.92	0
23643	31.612	8.066	-2.12364618833564	1.36880108924198e-119	2.28258100930097e-119	LY96	XM_017013300.1,BGI_novel_T034260,NM_015364.4,NM_001195797.1,XM_011517508.2,XM_017013299.1	Known_gene	6	73991275	74099853	chr8	+	108579	851	34.66	30.26	19.93	30.84	42.37	4.91	11.15	3.9	5.02	15.35
241	50.732	4.458	-3.5106015191552	0	0	ALOX5AP	BGI_novel_T009991,NM_001629.3,XM_017020522.1,NM_001204406.1	Known_gene	4	30713478	30764641	chr13	+	51164	1289	24.24	75.27	16.79	110.9	26.46	3.09	1.55	5.1	9.62	2.93
245812	11.37	2.918	-2.04778459275697	1.55314120105131e-116	2.63412267342545e-116	CNPY4	NM_152755.1	Known_gene	1	100119642	100125508	chr7	+	5867	1470	18.88	5.61	15.77	6.59	10	1.31	0	3.45	0.28	9.55
2512	6901.574	1632.122	-2.27066379243892	0	0	FTL	NM_000146.3	Known_gene	1	48965309	48966879	chr19	+	1571	871	4281.31	1814.58	8555.4	13955.98	5900.6	1553.87	2599.49	1277.91	1262.96	1466.38
2533	12.61	2.032	-2.48312866214321	0	0	FYB	XM_017009316.1,NM_199335.3,XM_011514012.2,BGI_novel_T028477,XM_011514011.2,XM_006714465.2,BGI_novel_T028478,XM_006714464.2,XM_011514010.1,NM_001465.4,NM_001243093.1,XM_011514009.1,XM_006714466.2,XM_011514008.2,XM_011514013.2	Known_gene	15	39105231	39274523	chr5	-	169293	5801	9.51	14.65	15.23	14.63	9.03	0.5	6.48	1.48	1.57	0.13
2534	14.26	3.15	-2.11896284463291	5.17966241137705e-266	5.16258712786596e-266	FYN	XM_005266892.3,BGI_novel_T031016,NM_153047.3,XM_017010652.1,XM_017010650.1,XM_017010655.1,BGI_novel_T031017,XM_005266890.3,NM_002037.5,NM_153048.3,BGI_novel_T031018,XM_017010651.1,XM_017010653.1,XM_017010654.1	Known_gene	14	111659921	111873452	chr6	-	213532	4152	21.63	10.2	13.17	10.23	16.07	1.79	7.96	2.44	0.65	2.91
2537	243.88	34.354	-2.99160982936008	0	0	IFI6	NM_022873.2,NM_002038.3,NM_022872.2	Known_gene	3	27666061	27672213	chr1	-	6153	860	70.89	318.77	122.63	648.68	58.43	20.08	41.16	7.57	88.15	14.81
253827	20.84	3.196	-2.76849917914438	0	0	MSRB3	NM_001193461.1,NM_198080.3,NM_001031679.2,NM_001193460.1	Known_gene	4	65278643	65466907	chr12	+	188265	4581	26.04	4.83	29.27	10.69	33.37	0.5	4.92	5.39	4.3	0.87
256691	28.302	1.686	-4.14069327231668	0	0	MAMDC2	XM_011518475.2,XM_011518471.1,NM_153267.4,XM_017014587.1	Known_gene	4	70043519	70226972	chr9	+	183454	3618	62.21	0.39	22.71	18.47	37.73	0.37	4.08	1.85	1.61	0.52
256949	15.722	2.524	-2.74076031611899	1.43083674995192e-196	1.75601745533302e-196	KANK3	XM_017026563.1,BGI_novel_T017662,NM_198471.2,XM_011527884.2,XM_006722718.3,BGI_novel_T017663,BGI_novel_T017661	Known_gene	7	8322394	8343262	chr19	-	20869	3556	14.61	1.82	28.89	14.26	19.03	1.37	3.48	2.64	4.17	0.96
25878	6.038	1.132	-2.44420346897749	0	0	MXRA5	XM_005274485.2,NM_015419.3	Known_gene	2	3308565	3347098	chrX	-	38534	10243	16.58	1.17	5.88	3.2	3.36	0.5	4.35	0.29	0.5	0.02
25890	59.428	6.03	-3.50791074038806	0	0	ABI3BP	XM_011512649.1,BGI_novel_T025447,XM_011512653.1,XM_006713570.2,XM_011512660.1,XM_011512639.1,BGI_novel_T025452,XM_005247293.2,BGI_novel_T025454,XM_005247291.2,BGI_novel_T025450,XM_005247306.2,XM_011512659.1,XM_017006106.1,XM_006713572.2,XM_005247303.2,BGI_novel_T025445,XM_017006108.1,XM_017006107.1,XM_011512651.1,XM_005247288.2,XM_011512652.1,XM_011512644.1,XM_006713569.2,XM_005247298.2,XM_005247287.2,XM_005247305.2,XM_005247289.2,XM_011512645.1,BGI_novel_T025455,XM_005247309.1,XM_005247290.2,XM_011512654.1,XM_017006105.1,XM_011512646.1,BGI_novel_T025444,XM_005247283.2,NM_015429.3,XM_005247299.3,BGI_novel_T025451,XM_011512640.1,BGI_novel_T025448,XM_011512641.1,XM_011512656.1,XM_005247296.2,XM_011512648.1,XM_006713571.2,BGI_novel_T025446,BGI_novel_T025443,XM_011512657.1,XM_005247282.2,XM_005247281.2,XM_005247300.2,XM_005247285.2,XM_005247284.2,BGI_novel_T025453,XM_011512643.1,XM_005247302.2,BGI_novel_T025449,XM_005247294.2,XM_011512658.1,XM_005247301.2,XM_005247295.2,XM_011512647.1	Known_gene	64	100749335	100993508	chr3	-	244174	6630	94.32	14.43	67.98	52.98	67.43	5.89	17.14	1.09	2.86	3.17
25891	39.38	4.028	-3.40264860392041	0	0	PAMR1	NM_001282675.1,NM_015430.3,NM_001001991.2,BGI_novel_T006395,NM_001282676.1	Known_gene	5	35431827	35530300	chr11	-	98474	3954	44.95	0.1	74.65	27.74	49.46	1.93	7.56	0.93	2.28	7.44
25903	11.268	1.602	-2.71855627641252	0	0	OLFML2B	NM_015441.2,BGI_novel_T003170,XM_005245075.2,XM_017000967.1,NM_001297713.1,BGI_novel_T003169,XM_011509398.2	Known_gene	7	161980813	162024465	chr1	-	43653	7268	15	4.67	22.64	6.13	7.9	0.75	5.04	0	1.25	0.97
25927	28.018	5.24	-2.41685346299188	0	0	CNRIP1	XM_006711984.1,NM_015463.2,BGI_novel_T020051,XM_005264249.1,BGI_novel_T020050,NM_001111101.1	Known_gene	6	68284171	68320051	chr2	-	35881	2008	37.34	18.39	36.52	23.69	24.15	1.09	10.36	1.27	4.14	9.34
